timestamp,store_id,sku_id,quantity_sold,price_at_sale,stockout_flag,weather_condition,temperature_celsius,public_holiday_flag,local_event_flag,is_weekend,day_of_week,hour_of_day
2024-04-13 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,9,38.02,0,Cloudy,27.1,0,0,1,5,21
2024-04-14 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,40.67,1,Clear,30.1,1,0,1,6,9
2024-04-14 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,38.48,1,Clear,30.1,1,0,1,6,18
2024-04-14 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,38.46,1,Clear,30.1,1,0,1,6,21
2024-04-15 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,8,38.53,0,Cloudy,24.2,0,0,0,0,9
2024-04-15 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,11,41.04,0,Cloudy,24.2,0,0,0,0,18
2024-04-15 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,10,41.01,0,Cloudy,24.2,0,0,0,0,21
2024-04-16 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,8,40.07,0,Cloudy,24.7,0,0,0,1,9
2024-04-16 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,4,39.72,0,Cloudy,24.7,0,0,0,1,18
2024-04-16 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,4,40.5,0,Cloudy,24.7,0,0,0,1,21
2024-04-17 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,5,40.43,0,Clear,31.8,1,0,0,2,9
2024-04-17 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,40.82,1,Clear,31.8,1,0,0,2,18
2024-04-17 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,13,38.64,0,Clear,31.8,1,0,0,2,21
2024-04-18 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,5,40.14,0,Extreme Heat,42.2,0,0,0,3,9
2024-04-18 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,11,38.97,0,Extreme Heat,42.2,0,0,0,3,18
2024-04-18 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,8,41.03,0,Extreme Heat,42.2,0,0,0,3,21
2024-04-19 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,10,38.28,0,Clear,28.4,0,0,0,4,9
2024-04-19 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,41.11,0,Clear,28.4,0,0,0,4,18
2024-04-19 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,8,38.83,0,Clear,28.4,0,0,0,4,21
2024-04-20 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,40.9,1,Cloudy,25.8,0,1,1,5,9
2024-04-20 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,40.71,1,Cloudy,25.8,0,1,1,5,18
2024-04-20 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,38.99,1,Cloudy,25.8,0,1,1,5,21
2024-04-21 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,39.2,1,Clear,30.0,1,0,1,6,9
2024-04-21 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,38.69,1,Clear,30.0,1,0,1,6,18
2024-04-21 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,12,39.21,1,Clear,30.0,1,0,1,6,21
2024-04-22 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,4,40.79,1,Clear,31.6,0,0,0,0,9
2024-04-22 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,6,39.27,0,Clear,31.6,0,0,0,0,18
2024-04-22 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,9,39.12,0,Clear,31.6,0,0,0,0,21
2024-04-23 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,11,40.46,0,Clear,30.7,0,0,0,1,9
2024-04-23 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,9,40.09,0,Clear,30.7,0,0,0,1,18
2024-04-23 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,5,38.15,0,Clear,30.7,0,0,0,1,21
2024-04-24 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,5,41.47,0,Clear,30.1,0,0,0,2,9
2024-04-24 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,7,38.22,1,Clear,30.1,0,0,0,2,18
2024-04-24 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,7,41.31,0,Clear,30.1,0,0,0,2,21
2024-04-25 09:00:00,DS003_CP_DEL,SKU003_Bread_500g,8,40.42,0,Cloudy,24.7,0,0,0,3,9
2024-04-25 18:00:00,DS003_CP_DEL,SKU003_Bread_500g,9,41.69,0,Cloudy,24.7,0,0,0,3,18
2024-04-25 21:00:00,DS003_CP_DEL,SKU003_Bread_500g,7,39.57,0,Cloudy,24.7,0,0,0,3,21
